iteration,isolation,commit_hint_first,thread_a_committed,thread_b_committed,thread_a_error,thread_b_error,invariant_ok,invariant_detail
322,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=6f92b77a-1bcc-40d5-8dc7-4b7f4aa35415, reason=kind_outranked -- payload={""value"": ""INFERRED_iter322"", ""writer"": ""kndb_native"", ""fact_id"": ""6f29fe03-f79b-4246-8c32-72b07c6ef6ab"", ""provsql"": ""eebc4e1d-c7dd-4a25-a80d-c1ed20f9e938"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.108272-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000322, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
323,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=76139df9-c7c9-4c94-ad07-6a1ed0e543b1, reason=kind_outranked -- payload={""value"": ""INFERRED_iter323"", ""writer"": ""kndb_native"", ""fact_id"": ""1a92126d-1776-4946-8450-a8c12ee81890"", ""provsql"": ""735a6068-faad-4e6d-bf49-4f94cd3184fd"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.116475-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000323, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
324,READ COMMITTED,A,1,1,,,1,
325,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=01f88c7b-e42b-4ee1-87fb-eebf971ff78c, reason=kind_outranked -- payload={""value"": ""INFERRED_iter325"", ""writer"": ""kndb_native"", ""fact_id"": ""242a1fd0-a082-4dd6-9967-0778961ea854"", ""provsql"": ""51d54ab4-5a91-4c00-89d6-fdb144643c87"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.133664-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000325, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
326,READ COMMITTED,A,1,1,,,1,
327,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=0e2cfdb3-bd5d-4b8f-927c-bdd9905a3b76, reason=kind_outranked -- payload={""value"": ""INFERRED_iter327"", ""writer"": ""kndb_native"", ""fact_id"": ""b4424633-d972-4914-a93d-e7e7e4012419"", ""provsql"": ""60593d5d-1d06-4c26-b50a-52ebc8eed5f9"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.1502-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000327, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
328,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=3f2813ca-3461-4df3-a455-ebc2416a301f, reason=kind_outranked -- payload={""value"": ""INFERRED_iter328"", ""writer"": ""kndb_native"", ""fact_id"": ""fb8fd887-bf27-4f81-bf89-4663e81ec3dc"", ""provsql"": ""62cda474-494f-4722-bca2-0ad10cacd57d"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.158609-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000328, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
329,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=e9999b87-067e-4fd3-9d0b-301f96e9e69b, reason=kind_outranked -- payload={""value"": ""INFERRED_iter329"", ""writer"": ""kndb_native"", ""fact_id"": ""1c6391f3-f97a-40ec-b295-877e7838dfad"", ""provsql"": ""551cc67f-73f5-49dd-ae33-836133ce6400"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.166624-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000329, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
330,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=7c1d0782-82a6-4e19-96e8-fbfaac0a9d62, reason=kind_outranked -- payload={""value"": ""INFERRED_iter330"", ""writer"": ""kndb_native"", ""fact_id"": ""0411bdec-bf5a-4485-902c-7cf9a08800e4"", ""provsql"": ""af056d5f-1398-479e-9c88-96c9c3f00510"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.174857-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000330, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
331,READ COMMITTED,A,1,1,,,1,
332,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=cada9a76-4131-4b04-bc92-cd5b1151839a, reason=kind_outranked -- payload={""value"": ""INFERRED_iter332"", ""writer"": ""kndb_native"", ""fact_id"": ""2136ccc6-56d3-4029-b5c4-39827eb279c1"", ""provsql"": ""87673ae8-9794-45e9-a8d5-4d5d6c2f0e0e"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.191584-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000332, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
333,READ COMMITTED,A,1,1,,,1,
334,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=2f0a4ba3-de68-4b60-a244-fda39b37f656, reason=kind_outranked -- payload={""value"": ""INFERRED_iter334"", ""writer"": ""kndb_native"", ""fact_id"": ""e962de15-c9f3-4576-9ef2-6bd0f575da33"", ""provsql"": ""4d042e9c-4ac4-41bd-b642-df01ec77d2a8"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.208883-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000334, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
335,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=68b468b3-4bac-4c9f-aa60-1d694f52dc53, reason=kind_outranked -- payload={""value"": ""INFERRED_iter335"", ""writer"": ""kndb_native"", ""fact_id"": ""82c9aba0-804b-44c6-85bd-09cef898aab6"", ""provsql"": ""e56d4c71-1057-4b70-b2a9-e95b5355a86f"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.217465-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000335, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
336,READ COMMITTED,A,1,1,,,1,
337,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=80a8091d-af92-499b-9d33-0a55505485e1, reason=kind_outranked -- payload={""value"": ""INFERRED_iter337"", ""writer"": ""kndb_native"", ""fact_id"": ""752e3313-1e37-45ad-a1d6-be33fa98be96"", ""provsql"": ""b19744ac-c890-40bf-9376-9a82f391fb43"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.234152-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000337, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
338,READ COMMITTED,A,1,1,,,1,
339,READ COMMITTED,A,1,1,,,1,
340,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=977b27d3-a018-46dc-bdae-e9c15cb2320a, reason=kind_outranked -- payload={""value"": ""INFERRED_iter340"", ""writer"": ""kndb_native"", ""fact_id"": ""7d674a51-a4a5-4f5d-8a80-7ce957d8215b"", ""provsql"": ""2bc8b72b-0c39-4714-b5a9-227c07028587"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.260465-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000340, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
341,READ COMMITTED,A,1,1,,,1,
342,READ COMMITTED,A,1,1,,,1,
343,READ COMMITTED,A,1,1,,,1,
344,READ COMMITTED,A,1,1,,,1,
345,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=055a8b39-5591-4ecc-87a6-c5c4685a90e9, reason=kind_outranked -- payload={""value"": ""INFERRED_iter345"", ""writer"": ""kndb_native"", ""fact_id"": ""90f532d0-5342-4f8f-80e6-02a1f4ddd5ba"", ""provsql"": ""4d91adf1-ea00-4f1a-b82d-e27f59af5b91"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.30586-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000345, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
346,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=8f89e13d-c50a-467e-be76-147ba44a776a, reason=kind_outranked -- payload={""value"": ""INFERRED_iter346"", ""writer"": ""kndb_native"", ""fact_id"": ""2da321c8-5f37-4f06-a8ee-b18e48bce5cb"", ""provsql"": ""00142720-d41b-494b-b40d-7f3c0d0ca4ab"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.314628-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000346, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
347,READ COMMITTED,A,1,1,,,1,
348,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=64410f78-e504-4fdc-b667-9dc69dcbf462, reason=kind_outranked -- payload={""value"": ""INFERRED_iter348"", ""writer"": ""kndb_native"", ""fact_id"": ""666f9168-713c-4a45-a988-b48aeefe10ee"", ""provsql"": ""51db74a5-0903-46e3-b00c-c30d67434d9a"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.331894-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000348, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
349,READ COMMITTED,A,1,1,,,1,
350,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=71356e1b-475c-4472-91f9-3e12dd52ead7, reason=kind_outranked -- payload={""value"": ""INFERRED_iter350"", ""writer"": ""kndb_native"", ""fact_id"": ""aa0e561e-9708-4830-aca1-9ab88d29eb01"", ""provsql"": ""620bd18c-a5fb-46d2-861f-206a57b8b0ac"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.34854-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000350, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
351,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=a90fc811-a266-4e4d-ac9c-6eea23263fa0, reason=kind_outranked -- payload={""value"": ""INFERRED_iter351"", ""writer"": ""kndb_native"", ""fact_id"": ""c1427b1a-7616-454a-99ff-248a4bcdc98e"", ""provsql"": ""e4e8b7b6-9c75-432b-a4a4-122f7bc72d10"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.357162-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000351, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
352,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=6064eed3-8e39-48e4-b1e1-39ea75bae576, reason=kind_outranked -- payload={""value"": ""INFERRED_iter352"", ""writer"": ""kndb_native"", ""fact_id"": ""9b3653bb-fa94-4a2d-aac3-933efc04bed9"", ""provsql"": ""a9f854f3-5944-4891-9e97-8e036c9f9d52"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.366683-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000352, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
353,READ COMMITTED,A,1,1,,,1,
354,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=e016705a-a45b-4fe5-91bd-7ea51a4db48e, reason=kind_outranked -- payload={""value"": ""INFERRED_iter354"", ""writer"": ""kndb_native"", ""fact_id"": ""5eefddfa-53f3-4705-b699-62b8dcbf32fd"", ""provsql"": ""93d5ae73-a8fa-44e5-90ae-c54dd03fba8a"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.385721-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000354, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
355,READ COMMITTED,A,1,1,,,1,
356,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=55a3c789-59a0-4da6-bb42-0372873650cf, reason=kind_outranked -- payload={""value"": ""INFERRED_iter356"", ""writer"": ""kndb_native"", ""fact_id"": ""c5bca2ad-987f-4f40-bd29-3e562489cd1e"", ""provsql"": ""d7244e41-fff6-47ff-b307-7dd1079bdddd"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.404709-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000356, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
357,READ COMMITTED,A,1,1,,,1,
358,READ COMMITTED,A,1,1,,,1,
359,READ COMMITTED,A,1,1,,,1,
360,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=996bab04-f953-49a5-a2d1-8af29958e26c, reason=kind_outranked -- payload={""value"": ""INFERRED_iter360"", ""writer"": ""kndb_native"", ""fact_id"": ""29afea09-56ed-4cac-92d6-744b03050aee"", ""provsql"": ""8b1600e4-345d-44ff-9885-adef1ba47136"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.442416-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000360, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
361,READ COMMITTED,A,1,1,,,1,
362,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=c9548dac-bc81-4528-9fa1-74b17af89977, reason=kind_outranked -- payload={""value"": ""INFERRED_iter362"", ""writer"": ""kndb_native"", ""fact_id"": ""9e9d6203-5a7b-4341-b9a7-f3c6a7859007"", ""provsql"": ""4e18844f-bb4a-4d11-841f-d016657d35b4"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.459511-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000362, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
363,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=ba3ce547-7707-431b-839a-0027fe7c20f7, reason=kind_outranked -- payload={""value"": ""INFERRED_iter363"", ""writer"": ""kndb_native"", ""fact_id"": ""5c22765c-86e7-4b95-80b8-09e5b1e6597f"", ""provsql"": ""b7d40990-6d8f-4bd4-bac6-1d40a1e7c9d2"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.467275-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000363, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
364,READ COMMITTED,A,1,1,,,1,
365,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=888755ce-5884-4d23-b4e5-e20abd03a273, reason=kind_outranked -- payload={""value"": ""INFERRED_iter365"", ""writer"": ""kndb_native"", ""fact_id"": ""3c23cf22-cd12-4b7b-889f-0d28cd8b1ca1"", ""provsql"": ""a8078c18-fc59-45e2-8bb5-e2711c82faeb"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.485603-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000365, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
366,READ COMMITTED,A,1,1,,,1,
367,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=424fb834-22cd-4769-b924-aacf2edc78cb, reason=kind_outranked -- payload={""value"": ""INFERRED_iter367"", ""writer"": ""kndb_native"", ""fact_id"": ""a0587aaa-d883-488c-9503-982c3dce7e61"", ""provsql"": ""d510ca1e-f100-4358-a2f0-444ec246d7ca"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.503132-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000367, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
368,READ COMMITTED,A,1,1,,,1,
369,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=468302af-da23-4b18-9be8-a36c72b6a7f1, reason=kind_outranked -- payload={""value"": ""INFERRED_iter369"", ""writer"": ""kndb_native"", ""fact_id"": ""97d0ba01-77b9-4f48-befd-053f86c9dcd4"", ""provsql"": ""423ad06c-3b85-424f-8f2e-89244210ab7b"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:21.520452-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000369, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
